node1,node2,label
35607,31089,1
5073,22978,1
26351,45127,0
10185,7680,0
4809,32755,1
31899,8930,1
24358,7416,0
10811,38196,1
44066,2365,0
35192,660,1
50372,47762,0
16516,18789,1
3237,3685,1
27066,46304,1
16649,39437,0
19996,7536,0
26712,5851,1
49502,24820,0
13306,2129,0
29522,33520,0
13608,9151,1
5285,26846,1
31899,18432,1
43823,21555,1
28415,43192,0
24359,38205,1
10409,15626,1
30624,47955,1
931,7353,1
5850,13166,1
1501,23961,1
21089,14052,0
25354,44832,0
20932,5024,0
12890,37878,1
33491,5168,1
15534,5959,0
25902,42011,0
2448,24816,0
23617,2948,0
39145,2884,1
13241,9967,1
8644,7988,0
13816,44281,0
28660,31684,0
49421,26823,0
43457,19154,0
1285,39107,0
49622,3053,0
21195,11759,0
38118,507,1
20401,2205,0
37008,3978,1
23063,50615,0
46336,4023,0
38196,47233,0
40640,11861,1
30517,26072,0
52272,37654,1
16496,30624,0
32917,34944,1
11616,22203,1
25161,24992,0
49573,45368,0
49989,36273,0
50274,13439,0
25378,5241,0
27976,3348,1
36770,46543,1
24898,764,1
46186,43018,0
33910,50170,1
27253,42613,0
32983,50601,0
18303,37424,0
36799,16362,0
32487,31788,0
9086,28974,1
31355,42450,0
44276,2359,0
8376,40402,0
34364,38180,0
42868,17625,0
32658,31934,1
20743,1778,1
30242,107,0
27111,14222,1
39814,41965,0
12153,38459,0
18208,29231,0
28562,45103,1
11323,5248,1
42797,17503,0
11496,46023,0
39297,30554,1
27974,34857,1
35945,50101,1
13216,1554,0
33602,23832,1
23545,663,0
32178,24439,0
2812,50060,1
18673,14847,0
39854,9395,0
15342,35299,0
24392,16657,0
46821,38985,1
14846,5532,0
34741,15744,0
43294,50358,0
24792,2533,1
27651,20517,1
32452,6624,0
7443,30341,0
2645,40281,1
21560,13348,0
1126,21914,0
52091,16684,1
46821,43912,1
28465,10869,0
45238,23654,0
49559,1920,1
11494,12462,0
10651,50462,0
37349,19971,1
24255,42477,0
50646,19747,1
27081,9264,0
15297,45200,0
23414,15310,1
15615,4183,1
16964,3373,1
29817,35595,0
50268,48061,1
11885,37356,0
26634,26675,0
43222,23371,0
39198,48539,1
12222,45074,1
37574,45318,0
244,29812,0
9108,28278,1
10812,16576,1
40635,42900,0
20486,15741,0
20796,31824,0
18802,51144,1
8133,42637,1
44692,8631,0
31680,32620,1
14197,50721,1
37008,31525,1
26600,43575,0
18909,44730,0
30954,10892,1
40563,34908,1
50625,4812,0
31017,5828,0
37144,50423,0
50573,17025,1
18913,34895,0
17790,38715,0
19819,49253,1
4770,49427,0
50529,8562,0
15775,51811,1
36921,13404,0
37182,31185,0
19544,29408,0
37115,22095,0
4619,48980,0
9688,39207,1
15620,9097,1
15468,1892,1
45464,2381,1
32639,4508,0
16102,29059,0
16018,32293,0
24323,36335,1
350,40930,1
24727,15011,0
32582,14490,1
10273,33368,0
34099,28290,1
49698,50814,0
51443,28777,1
35553,37822,0
12253,51951,1
27068,6564,0
29198,7685,0
39919,52111,1
37521,37033,0
17514,51115,1
46093,46188,0
35534,37836,0
15097,2607,1
49515,22970,1
12922,12077,1
24307,27140,0
23208,30690,0
16939,14003,1
23726,39577,0
31082,18177,1
28213,37303,1
9821,40565,0
14434,30441,1
6169,9869,0
52247,12884,1
16954,10787,0
21574,42589,0
6080,17290,0
28663,22180,0
34978,49785,0
13924,21175,1
12406,8728,1
24831,126,1
25662,33343,0
38425,50587,1
47347,2485,0
32152,24114,0
5349,15765,1
16831,6126,0
28954,27447,0
47484,14649,0
6317,39117,1
45686,12182,0
30918,44061,0
22307,32697,0
40955,45382,0
38066,2500,1
24828,24788,1
44467,29059,1
37737,44262,1
40086,17240,0
22722,37402,0
39934,41361,0
34665,9676,0
17555,28853,0
16502,44196,0
11321,43445,1
46816,41571,0
48574,24982,0
19992,1920,1
45270,30722,0
38138,7962,1
7752,10180,0
1721,49917,0
38409,25104,0
28474,44436,0
3704,30338,0
14431,50764,0
9235,36255,0
6811,8117,1
11450,28005,1
31027,49064,0
36964,3489,0
3024,50425,1
29078,28558,0
41299,46780,0
2178,12884,1
41804,40909,1
51615,1036,0
13712,37728,0
31604,89,0
1942,40478,0
1362,30795,1
46428,2178,0
23863,10306,0
796,38481,1
41016,18277,0
18003,15507,1
13133,51993,0
38394,34183,0
16653,8525,0
18272,19719,0
14036,17604,1
7579,39975,1
44548,16535,1
26714,42128,1
8571,48305,1
3288,13517,1
4880,14508,0
8918,35245,1
30624,49824,1
16945,27912,0
4183,48392,0
3675,18101,1
47496,3467,0
5062,38748,0
29081,395,1
21847,15632,1
23041,10282,1
6939,42311,0
38011,49060,0
39193,33764,0
35863,35462,0
4588,3799,1
4223,12191,1
43178,17099,0
5021,16238,1
8216,2355,0
47618,619,1
18114,45340,1
30134,11037,1
5956,17537,0
35945,48346,1
3894,1726,0
14666,38478,0
2900,23785,1
996,30449,1
35132,31141,0
18452,645,0
48215,11597,0
13448,23962,0
51239,52135,1
28264,28376,1
45089,41502,1
39728,47235,0
32098,45079,0
1198,34862,0
10921,2390,0
13239,31569,1
10642,39444,1
42345,7437,0
37779,46182,0
27748,49323,0
35620,12181,0
7444,45706,1
14888,25633,0
52321,39588,0
7455,30306,0
43180,19922,0
19991,19399,1
16107,45947,0
43948,17858,1
20781,42975,0
45749,23600,0
10950,20365,0
3591,26636,0
42310,32101,0
14949,40672,1
48738,31220,0
8567,9012,0
49615,14302,0
41808,27764,0
13424,20078,0
9209,21174,0
12022,18214,1
49538,51507,1
26974,7353,1
41844,51786,0
18432,17280,1
34099,10246,1
51386,49638,1
11801,16879,1
39210,15730,0
29317,10490,1
798,7091,1
31991,33473,1
46160,1696,1
50875,20517,1
51546,4125,1
3619,37605,0
16672,36200,0
37947,26074,1
44779,6972,0
30206,5729,0
9786,7420,1
5356,41575,0
36701,33509,0
50646,797,0
48043,39098,0
12971,46293,1
38922,1593,1
24878,51584,1
45216,34743,0
40391,30123,0
30664,24007,1
9826,8117,0
50486,32581,0
44545,8330,1
6307,40157,0
9095,8026,0
14980,43180,1
49875,49999,0
16237,17544,1
29031,36374,0
15915,30308,0
27733,7170,0
46686,50081,0
41276,39038,0
47570,28469,0
40550,16392,0
45612,3666,0
48200,28651,1
1064,51616,0
1883,46201,0
3535,12971,1
5679,6336,0
25544,18468,0
20484,46008,0
31388,8812,1
4462,48733,1
8929,37831,0
46051,48280,0
7393,17428,1
48015,23619,0
42570,32820,0
25099,16803,1
43611,43886,0
45745,15459,1
14520,49138,1
39216,1906,0
6012,35712,0
9870,30466,0
15152,13357,1
40992,10134,1
51852,4689,1
10558,40082,0
26051,41022,1
1950,32135,0
9430,36919,1
21000,44099,0
31206,323,0
45968,6521,0
39973,18691,1
22976,24424,1
39468,18269,0
12022,8812,1
6039,7374,1
52164,12473,0
16791,40486,0
45807,31965,1
45740,33622,1
18937,33018,1
7334,175,0
7376,26627,0
6836,7655,0
35481,40521,0
36493,35682,1
46215,47010,0
47492,7341,1
16702,33102,0
24336,28858,0
27124,6475,0
7320,35238,0
48826,5623,1
3782,12382,0
23043,33730,0
14708,31873,0
8310,30600,0
33299,11290,1
21780,48874,1
17483,46879,0
34603,27203,0
10608,29140,1
42432,28026,0
46705,41392,1
40126,36023,0
40529,31175,0
39270,31756,0
10823,17807,0
41479,5498,0
10577,51893,0
1414,47551,0
51799,10015,0
2023,8087,1
28984,11638,0
43620,4274,1
17993,27891,1
6568,47588,0
1497,32197,1
16685,27714,1
45133,41246,1
12040,3436,0
29118,21848,0
31482,25962,1
37882,41560,1
37580,22494,0
14218,37844,1
29516,37737,1
17520,4648,1
23628,35090,0
49329,7851,0
2728,47326,0
12179,45189,0
19231,12915,0
42479,32303,1
46213,40895,0
27701,9113,0
40403,23541,1
42823,5906,0
16981,4768,1
6428,44583,1
35902,27658,0
23965,37602,1
13241,9784,1
52141,45646,1
5791,46543,1
5216,29013,0
32288,31669,1
9417,34077,1
40304,19393,1
37726,4960,0
28408,31161,0
46810,10075,1
41026,21860,1
27714,7457,1
17087,5147,0
6507,21652,0
331,4286,1
41911,31123,0
2229,20770,0
32960,16939,0
47871,32226,1
46892,2282,1
35091,20326,0
13447,27351,1
35703,27891,1
37411,32975,1
3521,8487,1
13341,12616,0
41172,42941,0
28811,26723,0
12107,45954,0
49078,43769,1
18376,11443,0
5088,12707,1
16119,45089,1
19340,9353,0
31765,45847,1
24983,52405,0
34221,8941,1
30731,35682,1
35236,36776,0
38612,14221,0
47764,7457,1
36913,51762,0
45366,26078,0
34163,50880,0
38150,9873,0
29040,45017,0
1551,12467,0
11024,36695,0
29891,45461,0
15494,287,0
27717,16447,0
28588,48916,0
31252,8521,1
7226,1115,0
22394,26964,1
7803,27118,0
49317,1777,1
23075,23140,1
3522,27607,0
45099,11028,0
37634,25851,0
17226,36022,0
44078,10181,1
41600,41120,0
22791,41660,1
29775,36926,1
13537,15984,0
10242,38108,0
48346,47766,1
383,31278,0
30556,44926,0
18421,41855,0
34554,24539,0
28087,12010,0
5002,13888,0
47437,45226,0
4573,22328,0
23050,3534,1
3864,2383,1
36874,9424,0
44039,11879,1
51948,29678,0
15343,24889,1
17179,7975,0
41784,5547,1
44342,9842,0
7589,25559,1
19359,13942,0
9258,39520,0
49253,51507,1
35095,15213,0
8468,17830,0
7594,1850,0
36381,46031,1
7728,49679,0
18776,7971,0
52133,25456,1
13074,13840,0
10093,24218,1
26247,12543,0
51151,10152,0
29584,2861,0
9472,6834,1
8746,37284,0
32759,51939,1
10835,23906,1
33863,28389,1
32448,50799,0
42762,28016,0
36498,40852,1
3237,26948,1
50889,31649,1
18299,13629,0
42557,8483,0
29498,14336,0
34444,4304,0
1398,11525,0
1566,45452,1
47266,33347,0
30312,19861,0
42328,344,0
19263,41098,0
17519,25221,1
31687,49219,1
8611,8385,0
331,44262,1
35455,31742,0
35480,29439,0
42975,20681,0
2222,23582,1
19816,36721,1
48061,24535,0
18729,21885,1
43884,17523,0
34399,17083,1
14623,31019,0
11232,12334,0
31001,36291,0
10679,51507,1
51901,4461,0
37378,13569,0
17358,21158,0
29879,19770,1
6955,691,1
28163,10377,0
43319,3169,0
391,33949,0
7696,3137,0
15819,3059,0
4015,33584,0
35130,13508,0
45481,12730,0
28335,46799,0
22240,36,1
27929,35265,1
8240,5497,1
46922,38366,0
47628,25590,0
35053,36808,0
17221,46862,0
20651,47257,0
49175,29924,0
40317,45989,0
45982,1780,0
10761,34348,0
41537,18045,0
16212,28714,1
27321,45854,0
35916,4423,1
2314,46939,0
38717,18653,1
28769,14036,0
17786,22562,1
20211,2121,1
1583,5870,1
18423,16398,0
33070,38973,0
29020,6910,0
34898,21530,0
6563,5542,1
5292,51431,1
6496,34474,1
28822,6716,0
51387,51307,0
17709,18040,1
45334,30675,0
42754,11108,0
33913,9750,0
3888,43688,1
6050,6051,0
26940,21246,1
45192,45171,0
4230,41442,0
41371,51233,1
36968,9855,0
19256,38787,0
14365,50697,0
2945,349,1
13345,1299,1
21961,6851,1
19237,17575,0
29317,12960,1
24496,1667,1
41896,27122,0
18428,2344,0
9645,25599,0
28813,49253,1
2005,39634,0
11693,17253,1
16461,31352,0
41719,39642,0
6075,50721,1
47973,10532,0
51072,41650,1
26849,32842,0
43629,28171,0
9786,6851,1
29481,3339,0
21401,47551,0
45354,633,0
11557,5168,1
38186,50035,0
2395,28200,0
2109,38587,0
16119,9899,1
51968,18256,0
16730,607,0
391,12416,0
13438,48903,0
1226,23730,0
17202,37438,1
4656,51311,0
20801,5348,1
17586,25210,0
7797,3555,1
2828,37651,0
9962,45604,1
23113,31931,1
43523,19985,1
5376,11218,0
36595,33233,0
25945,48232,1
7599,16239,0
6743,41989,0
30367,25559,1
25945,7772,1
15415,43554,1
74,31335,0
42538,19887,1
38384,50987,0
10474,17070,0
2742,37849,0
52232,49697,0
17224,31159,1
44238,34410,0
8174,6201,0
11621,52310,1
32040,35128,0
30020,45521,1
32220,36165,0
303,4852,1
41,29689,0
3521,50101,1
36865,345,1
41451,10721,0
37179,3719,0
13702,50115,0
23225,29503,0
47278,37548,1
50182,44498,0
48711,36357,1
12780,22303,1
31685,1801,1
44531,48304,1
40114,43200,0
50098,1991,0
25976,48144,0
9786,26472,1
25559,1473,1
12053,5404,0
13993,34937,0
32648,4723,1
14955,11143,0
28,37564,0
37854,39543,0
25099,37826,1
35735,43979,0
2126,50308,1
49856,48318,0
21494,39282,0
24368,19775,0
5178,50897,0
29293,52401,0
15011,35599,1
26495,47866,1
25189,22653,0
11160,1843,0
4895,40086,0
894,16509,1
33902,35120,1
41501,44919,0
33014,46592,0
10471,11308,0
9097,33465,0
11711,13814,0
50285,15580,0
20564,32323,1
25616,18496,1
8551,20679,1
23865,45336,0
9099,16523,1
33794,24329,1
19469,15790,1
27801,43606,1
43657,3687,0
3948,35734,1
9087,17709,1
8825,11377,0
187,9525,1
31432,1789,1
40228,6650,1
48834,26013,0
21017,19285,0
24789,3306,0
27136,41159,0
5319,14346,0
50842,16657,0
32936,21565,1
27247,41726,0
42992,13038,0
16768,20407,0
11809,17415,0
16677,34190,0
9861,8934,0
40530,30371,0
18937,214,0
50172,28439,0
14954,45157,0
13313,20741,0
13991,2192,1
39598,18278,0
30086,710,0
14623,420,0
37466,29940,0
25903,14303,1
29415,15136,0
20860,16285,1
31649,46293,1
46614,14084,1
36557,6166,0
51317,1107,0
41564,14808,0
33856,33109,0
43008,6710,0
46911,24620,1
10402,31229,1
13419,44244,0
30549,44121,0
35932,47005,0
15063,14371,1
12490,37070,1
7023,37857,1
38032,3983,0
20998,4233,0
23323,38428,0
15881,46240,0
34846,2652,0
50602,18665,0
4142,38067,1
21380,39614,0
6970,15925,1
42493,20985,0
10859,51617,1
48014,30046,0
12699,12232,1
19469,6286,0
36384,51775,0
13241,31659,1
16523,3283,0
20232,47117,1
16024,22787,0
51373,47900,0
15421,36791,0
52162,31015,0
7327,41463,0
22386,5843,0
5416,9786,1
43948,30943,1
21779,50747,0
48024,34488,1
6063,22298,0
38110,45056,0
32561,15619,0
21215,25704,0
20610,18479,0
52130,13323,0
29515,49483,1
14303,49538,1
49538,51993,1
4286,5715,1
44548,21064,1
22173,14579,0
40123,1701,1
38751,24128,1
27714,37730,1
18683,19363,1
25622,6612,0
23926,44279,0
51118,36915,0
25025,36991,0
20753,20784,0
37559,25787,1
25743,19008,0
4039,29945,0
3716,50993,0
419,15768,0
7986,7907,0
11595,3030,0
49314,33507,0
36306,3323,1
6543,46543,1
6627,40643,0
38009,25893,0
42248,22345,0
2276,45838,1
923,52164,0
50642,2185,1
19852,30971,0
24619,32589,0
37797,32608,0
27039,47626,1
15992,17609,0
52276,23348,1
1183,45634,0
41481,35167,0
37452,34218,0
19621,33308,0
1479,32782,0
3161,32324,1
22709,6522,0
10165,9809,1
9786,6009,0
50126,9173,0
39310,27385,0
11555,15863,1
16344,14544,0
39796,30337,1
7345,5831,0
25360,5572,0
17709,40827,1
44875,28704,0
43396,13980,0
18103,41083,0
18205,37782,0
43361,8130,0
24062,1718,1
50558,22473,1
7915,44490,1
49855,40677,0
20830,43495,0
41697,18219,0
24156,38148,0
31039,35677,1
39685,41371,1
28468,31166,0
34975,13292,0
1556,2626,0
3776,17478,1
50473,28611,1
16579,10291,0
27902,16237,1
15925,45023,1
52360,37811,0
4268,32467,0
51526,7108,0
37431,48048,0
35750,30693,0
26636,6452,0
33715,46949,0
38717,49483,1
14441,25953,0
19015,12884,0
16282,291,1
17104,50189,0
164,49349,0
5816,38117,1
38904,35022,1
10805,9617,0
6563,51090,1
23074,14695,0
9805,33988,1
33580,4668,0
23209,23651,0
43546,33622,1
51546,2911,1
44794,25990,0
39918,45768,1
41409,18161,0
42971,40295,0
37998,50918,1
49395,40846,1
45222,34987,0
51125,30755,0
43620,9026,1
46210,45664,0
14232,51765,0
25038,46940,1
39786,21197,1
5665,39881,0
10583,45702,0
48304,9899,1
41449,24175,0
20825,34917,0
3102,5699,1
25504,43893,1
15097,37760,1
48377,3260,0
5719,24335,0
18003,16529,1
33005,47937,1
5851,46393,1
1956,47938,0
47734,32424,1
51442,31067,0
50329,39757,0
47283,50481,1
8543,35656,1
9217,35938,1
43205,15213,1
33400,43280,1
45569,7420,1
18179,17119,1
12186,13930,0
9066,30449,1
52161,48380,1
24484,20039,1
1583,6581,1
21064,10862,0
34822,46536,1
36696,3260,0
3193,25952,0
6696,24241,0
12238,29809,0
15615,39894,1
38759,19303,1
5175,45068,1
20853,30956,1
6154,46286,1
47929,50527,0
50772,40891,0
48556,23071,1
26818,24432,1
3865,51875,0
38626,51943,1
9263,49203,0
28068,26472,1
17097,26992,0
39010,23986,0
39435,16763,1
46245,18388,0
23852,52228,0
43419,37168,0
38590,6411,0
15289,46393,1
24339,16491,0
47415,3128,1
13442,50478,0
24968,30863,1
21013,2899,1
40109,14449,0
14193,33974,1
4252,25930,0
31842,5168,1
4984,3503,0
14161,42723,0
6563,20880,1
2024,30623,0
15652,34165,0
44150,39919,1
5828,36159,0
49159,1499,0
32162,14180,0
40868,19882,0
34204,1877,0
50442,8220,0
45807,32840,1
2925,25251,0
15137,26191,0
4025,34025,1
32696,11693,1
48123,4308,0
35337,29040,1
32175,51645,0
7312,49617,0
1892,11142,0
13557,3161,1
1665,6928,1
34285,6416,0
23009,49499,0
33735,38922,1
6695,51067,0
33267,6958,0
43629,7198,0
16199,8674,0
43722,23470,0
33851,32349,0
728,4687,0
8630,28634,1
22348,11002,0
29569,35829,0
11693,38504,1
1037,8521,1
42746,6590,0
4645,29005,1
19712,34573,0
33164,42138,0
21476,18853,0
28381,44578,0
47141,44475,1
2070,7174,1
38536,2357,0
40103,18317,1
9466,12107,0
21377,35188,1
7558,39578,0
19924,42500,1
29535,2087,0
47677,17782,0
44232,15724,0
20745,44019,1
27742,41741,0
996,23616,1
49762,29467,0
19362,16609,1
31699,2479,0
47492,51193,1
41855,41609,0
42367,41909,0
32179,26854,0
24496,18214,1
4596,4669,1
22317,6379,1
15117,6005,1
35551,8441,0
3569,38424,1
51327,49888,1
22132,47590,1
37508,50930,0
3502,35901,1
32844,8146,0
34383,11095,0
15429,45915,0
31828,33051,0
49446,48999,1
39571,49651,0
5927,51528,1
30165,9358,0
31879,28279,0
37028,17224,1
33833,5716,0
2611,11172,1
25636,48168,1
21815,4197,0
39568,15853,1
22793,8574,0
20353,18246,0
41321,10764,1
6259,4812,1
22836,16637,0
33155,43859,1
45365,20376,1
14690,45755,0
35459,45799,0
21032,36633,0
35398,14592,0
43582,19722,0
43496,5608,0
36060,13555,1
46119,46621,1
32846,12126,0
27373,35004,0
49451,21888,0
21778,41314,1
51890,24075,0
3770,2992,0
33243,21882,1
43717,45900,0
41803,19441,0
16298,1080,0
15137,4852,0
18114,2750,1
47655,16159,0
9026,19770,1
40047,40925,0
34548,43804,0
28401,30100,0
20109,49034,0
42850,1657,0
47566,13787,0
15340,36386,0
28933,47934,0
25985,9855,0
12265,30941,0
6154,37998,1
37018,35606,0
14425,35145,0
8670,28568,0
45089,3076,1
24840,24672,0
28956,720,0
27316,15400,0
28376,2826,1
13070,42023,1
7420,27436,1
51604,47602,0
46095,3808,0
37814,51558,1
14371,16494,1
7978,21710,1
18746,36552,0
11151,38419,0
29917,9038,1
51841,10459,0
31917,20878,0
17515,8224,1
9436,8224,1
25974,28104,1
9957,19808,1
6153,49650,0
4355,41347,0
12670,36289,0
9897,48118,0
37488,17359,0
49347,41838,1
23030,14752,0
41947,16537,0
41726,4858,0
16458,6395,1
24741,41706,0
30176,1871,0
27726,36460,1
47653,38562,0
32867,47478,0
7757,13520,0
43069,34570,1
45226,9025,0
33559,37874,0
31674,45741,0
1710,37823,1
51496,25472,0
3109,39685,1
44410,22228,1
30580,39520,0
22325,11971,0
22468,45165,1
11427,43306,0
8139,21791,1
32377,22383,0
51415,3754,1
17290,47113,0
24110,14650,0
2590,21706,1
11749,15001,1
29187,3327,0
47933,44074,0
18965,22928,0
30337,50296,1
18711,33532,0
47890,31994,0
21475,21405,1
31813,13857,0
38605,34439,0
33565,48338,0
12038,23594,0
32771,24263,0
29526,28335,0
16308,6162,0
28390,514,0
38592,8464,0
42217,20994,0
19689,41207,0
21752,14820,1
6580,21879,0
30313,16187,0
5708,30590,1
35919,52351,1
52241,33930,0
6584,49321,1
37438,6884,0
47748,23731,0
37130,23616,1
5512,43769,1
42765,29322,0
40754,34999,0
48305,41923,1
41435,25220,0
40225,29145,0
1392,17288,0
36498,38626,1
26699,16640,0
37470,30490,0
45815,32840,1
22990,25756,0
34030,4933,0
2906,49985,1
24122,52021,0
29137,44082,1
31887,35048,1
15671,3909,0
3645,11907,0
335,20225,0
39220,35354,0
1152,48900,0
40123,23992,0
41670,35758,0
10517,48235,1
52101,44489,0
8936,21656,0
37451,31468,1
6090,245,0
6293,31687,1
15925,7614,1
24733,51886,1
23393,45644,1
4988,36351,0
37232,349,1
41217,45023,1
32361,11550,0
15818,51045,0
25909,2826,1
23539,7468,0
3881,2059,0
33849,4603,0
42340,40925,0
1501,7951,1
3521,2501,1
996,8139,1
49785,15589,0
19513,11145,0
21312,29950,1
204,22559,0
25460,37863,1
25038,6646,1
39870,14784,0
20460,51130,0
39460,17750,0
4702,20722,0
7052,37211,0
33114,36951,0
12960,36946,1
24230,40753,1
234,43000,1
20240,48235,1
12175,48200,1
50201,39496,0
21226,42274,0
24496,51781,1
35825,13669,0
50083,12780,1
46544,33236,0
15879,10923,0
22335,35085,0
47351,25863,1
3029,15022,1
37975,11651,0
25874,11455,1
39732,29102,0
18971,6279,1
26018,24580,0
41896,5714,0
27023,34705,1
5503,25594,1
47820,16853,0
13393,37759,1
40930,11,1
33125,36494,1
35911,39577,1
27118,20531,1
29570,18536,0
17932,44090,0
49547,42773,0
16351,2579,1
13098,15648,0
46937,15355,0
26615,36584,0
41502,40031,1
14589,24889,1
33419,44262,1
9900,37950,0
9022,39796,1
38500,27376,0
28644,44609,1
45937,20448,1
1433,20606,0
28150,16783,0
10586,39041,0
8311,18280,0
12902,18527,0
5941,42166,1
23348,51588,1
18657,16131,0
29404,32423,0
44137,47083,1
32421,17549,0
5834,51686,1
34019,30534,0
20351,43271,1
17628,29520,1
25245,19609,0
37269,962,0
42191,18565,0
26593,38205,1
11485,3428,1
15126,25971,1
1630,9525,1
12153,42211,0
10166,33052,0
34957,14327,0
52239,5808,0
20232,10953,1
19420,44644,0
44987,25597,0
44967,40753,1
34174,16625,0
51268,15580,0
28154,40850,1
50226,5305,0
47669,7457,1
16312,9502,1
8998,29373,0
16684,9967,1
50864,35737,0
22567,16097,0
47760,35513,0
5137,46035,0
23965,9693,1
34423,37826,1
23297,25614,1
5512,48020,1
36058,33638,1
43411,13373,1
8108,44379,1
35888,33780,0
20635,19210,1
22331,5819,1
32246,11666,0
42387,14363,0
28314,17704,0
49266,31653,0
35422,32874,0
44335,24462,0
2035,2278,0
52042,20079,1
2353,21012,0
38792,49260,0
18459,47578,0
30747,11011,0
14012,32951,0
30839,48251,1
50466,13435,0
46953,44205,1
49300,50895,0
18145,8243,1
24771,5593,0
42575,51116,1
26915,26472,1
46192,35699,0
5546,20894,0
16225,37646,0
35486,10038,0
14065,50790,0
9436,4292,1
17993,4596,1
24302,3722,0
28523,27284,0
23660,25297,0
44539,39423,0
50744,17170,1
4694,20001,0
7698,37724,0
37656,44698,1
6751,4157,0
14587,21797,0
13213,6070,0
19883,15925,1
9042,10490,1
41206,40973,1
21870,48478,0
2113,45672,0
33470,36563,1
44631,31145,0
4762,45748,0
38768,10282,1
43948,21232,1
51247,15567,0
16979,39129,0
45596,16079,0
38318,2848,0
47732,23567,0
33415,2251,0
19885,6553,0
12515,37721,0
40011,48850,1
23733,26400,0
51546,12926,0
8455,11349,0
25038,36479,1
10126,51615,1
17526,14510,0
15452,11021,1
46533,4081,1
33831,45456,0
9275,30604,0
25572,46888,0
48613,16154,1
39796,24652,1
2177,31791,1
29515,20967,1
24524,9086,1
43023,27059,1
50296,33622,1
7352,28581,0
6206,19183,0
45566,39341,0
2564,22896,0
4108,40072,0
49260,33190,1
50573,22583,1
52135,26472,1
51071,12971,0
38695,47644,0
21060,45987,0
21595,25808,0
22060,52336,0
5192,8436,0
15773,20135,1
739,1107,1
50506,10370,0
22190,4971,0
34993,37165,0
39518,18953,0
2651,44041,1
36785,32895,1
38069,13326,1
47153,17205,0
34637,34445,0
17013,36262,0
30632,33067,1
24981,30467,1
19341,405,1
2140,50858,0
19075,46510,0
46884,4969,0
8535,8131,0
39680,21345,1
51925,36636,0
7073,36122,0
50184,20860,1
3069,49052,1
47786,3457,1
32682,47880,0
9806,50900,0
51995,35833,0
14197,51,1
17098,26932,0
44227,31265,0
32977,15133,1
2607,33979,1
